X,Day,Month,Tmax,Tmin,Year,JDay,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
8/29/14,29,8,36.52472527,20.71256868,2014,241,23.75031629,23.01349935,22.38291384,21.83175232,21.34222707,20.90192869,22.27524233,25.12738227,27.83051497,30.29340472,32.43292445,34.17686141,35.46635451,36.25788096,36.52472527,34.89800824,33.27129121,31.64457418,29.96222527,28.27987637,26.59752747,26.18531096,25.77309444,25.36087792
8/30/14,30,8,35.84409341,22.34237637,2014,242,24.9486614,24.31849401,23.7789351,23.30717408,22.88805903,22.51101069,23.63441012,26.07637805,28.39177899,30.5021302,32.33589926,33.83092877,34.93654324,35.61526679,35.84409341,34.04235348,32.24061355,30.43887363,29.13163919,27.82440476,26.51717033,26.07030375,25.62343717,25.1765706
8/31/14,31,8,34.45604396,22.00206044,2014,243,24.72970402,24.07221258,23.50900958,23.01641278,22.57867495,22.18479238,23.15269845,25.41154674,27.55430875,29.50802731,31.20618186,32.5909533,33.61519266,34.24402643,34.45604396,32.75709707,31.05815018,29.3592033,28.28697344,27.21474359,26.14251374,25.49935768,24.85620161,24.21304555
9/1/14,1,9,34.51442308,20.79532967,2014,244,23.56988949,22.90319362,22.33184738,21.83195886,21.38762445,20.98772213,22.0180336,24.51327081,26.88135859,29.04131066,30.91925872,32.45097876,33.58408742,34.27983348,34.51442308,32.89388736,31.27335165,29.65281593,28.22252747,26.79223901,25.36195055,24.67172507,23.98149959,23.2912741
9/2/14,2,9,34.27438187,19.57589286,2014,245,22.60104862,21.87644907,21.25519682,20.71145816,20.22801846,19.79282886,20.83705403,23.51795199,26.06343006,28.38604414,30.40600611,32.05392477,33.27318962,34.02191558,34.27438187,32.88576007,31.49713828,30.10851648,28.55780678,27.00709707,25.45638736,24.80337429,24.15036123,23.49734816
9/3/14,3,9,35.55700549,20.14136905,2014,246,22.84433509,22.19890901,21.64529303,21.16059098,20.72952983,20.3414111,21.41406927,24.23345476,26.9116514,29.35625329,31.48291422,33.21825793,34.50240977,35.2910626,35.55700549,33.81330128,32.06959707,30.32589286,29.04166667,27.75744048,26.47321429,25.81836788,25.16352147,24.50867506
9/4/14,4,9,35.51510989,21.13186813,2014,247,23.85382865,23.20589368,22.64987817,22.16291274,21.7297262,21.33961276,22.27171474,24.90958346,27.41652915,29.70566914,31.69766919,33.32349297,34.52679464,35.26587163,35.51510989,33.85645604,32.1978022,30.53914835,29.24061355,27.94207875,26.64354396,25.95038786,25.25723176,24.56407566
9/5/14,5,9,34.59306319,21.03743132,2014,248,23.87091956,23.19857919,22.62135949,22.11565151,21.66567342,21.26035234,22.06592009,24.55900133,26.92948338,29.09484053,30.97968826,32.51840766,33.65742991,34.35710118,34.59306319,32.99553571,31.39800824,29.80048077,28.46909341,27.13770604,25.80631868,24.969154,24.13198932,23.29482464
9/6/14,6,9,33.70604396,19.31902473,2014,249,22.45765996,21.71522357,21.07754395,20.51868154,20.02127858,19.57314672,20.36191475,23.01531747,25.53945515,27.84605455,29.85445011,31.49440492,32.70856706,33.45447529,33.70604396,32.22493132,30.74381868,29.26270604,27.82760989,26.39251374,24.95741758,24.27307973,23.58874188,22.90440403
9/7/14,7,9,34.67307692,19.44711538,2014,250,22.22006618,21.56615379,21.00426224,20.51165886,20.07311613,19.67793301,20.50014009,23.31596812,25.99589481,28.44578205,30.57957232,32.3223117,33.61278276,34.40565494,34.67307692,32.7047848,30.73649267,28.76820055,27.621337,26.47447344,25.32760989,24.99487695,24.66214402,24.32941108
9/8/14,8,9,33.94951923,21.65247253,2014,251,23.99667814,23.44562005,22.97189719,22.55645064,22.18650025,21.85305759,22.45933809,24.74010678,26.91190363,28.89807922,30.6285353,32.04219876,33.08917703,33.73251903,33.94951923,32.46165293,30.97378663,29.48592033,28.3838141,27.28170788,26.17960165,25.57450885,24.96941605,24.36432325
9/9/14,9,9,34.74862637,21.23695055,2014,252,23.75923044,23.1681238,22.65975402,22.21377824,21.81654151,21.45843259,22.07838371,24.59124659,26.98520078,29.17538123,31.08414659,32.64383163,33.79914588,34.50913376,34.74862637,32.72538919,30.70215201,28.67891484,27.58711081,26.49530678,25.40350275,24.96335551,24.52320827,24.08306103
9/10/14,10,9,33.87980769,20.90659341,2014,253,23.64291379,23.00364194,22.45360812,21.97092289,21.54087796,21.15311243,21.66919121,24.08873076,26.39494231,28.50569272,30.34581001,31.84976047,32.96398259,33.6487946,33.87980769,32.26945971,30.65911172,29.04876374,27.66048535,26.27220696,24.88392857,24.27416811,23.66440765,23.05464718
9/11/14,11,9,33.68440934,19.50892857,2014,254,22.44488672,21.76108753,21.1724881,20.65579129,20.19532696,19.78004795,20.29320857,22.9443237,25.47253213,27.78738308,29.80605894,31.45633829,32.67917966,33.4308339,33.68440934,32.11172161,30.53903388,28.96634615,27.76591117,26.56547619,25.36504121,24.44024976,23.51545831,22.59066686
9/12/14,12,9,33.8279533,18.6459478,2014,255,21.66587541,20.96468378,20.36085372,19.83061482,19.35796236,18.93160441,19.432849,22.28014106,24.99681459,27.48522796,29.65594361,31.43094253,32.74642841,33.55512056,33.8279533,32.07692308,30.32589286,28.57486264,27.3540522,26.13324176,24.91243132,24.00416695,23.09590258,22.18763821
9/13/14,13,9,34.00686813,18.1717033,2014,256,21.27937384,20.56003557,19.94031215,19.39594016,18.91056632,18.47264366,18.93645424,21.91458971,24.75757394,27.36274996,29.63604781,31.49538125,32.87361184,33.72097322,34.00686813,32.46440018,30.92193223,29.37946429,27.74027015,26.10107601,24.46188187,23.94804929,23.43421671,22.92038413
9/14/14,14,9,35.01648352,19.75206044,2014,257,22.40655155,21.79399069,21.26603365,20.80212129,20.38838302,20.01501723,20.43566318,23.31441891,26.06394933,28.58451451,30.78468034,32.58463522,33.91908534,34.73962318,35.01648352,33.36836081,31.7202381,30.07211538,30.07211538,30.07211538,30.07211538,28.58485535,27.09759532,25.61033529
9/15/14,15,9,35.2970467,21.67548077,2014,258,24.12307526,23.55999733,23.07448177,22.64772477,22.26702718,21.92340816,22.23703769,24.81313951,27.27489175,29.53257765,31.5039175,33.11706725,34.31323684,35.04883274,35.2970467,33.26877289,31.24049908,29.21222527,28.01636905,26.82051282,25.62465659,25.2403312,24.85600581,24.47168042
9/16/14,16,9,35.46600275,21.31353022,2014,259,24.08735504,23.4511651,22.90237809,22.4198536,21.98930026,21.60060338,21.8463632,24.53033749,27.0965301,29.4509812,31.50748376,33.19073999,34.43911832,35.20691,35.46600275,33.45249542,31.4389881,29.42548077,28.52506868,27.62465659,26.72424451,26.17808212,25.63191973,25.08575734
9/17/14,17,9,35.0885989,21.93921703,2014,260,24.53959495,23.94500865,23.43189339,22.9805895,22.57779333,22.21408196,22.38703372,24.88772269,27.27994827,29.47571027,31.39423561,32.96494959,34.13007207,34.84674297,35.0885989,33.25469322,31.42078755,29.58688187,28.57348901,27.56009615,26.5467033,26.09502597,25.64334864,25.19167132
9/18/14,18,9,34.71119505,22.24458874,2014,261,24.73999399,24.17117414,23.68008603,23.24801664,22.8622901,22.51392112,22.62354788,25.00107199,27.27671432,29.36636531,31.19278981,32.68848171,33.79815903,34.48080722,34.71119505,33.05689103,31.402587,29.74828297,28.62190934,27.49553571,26.36916209,26.07339548,25.77762887,25.48186227
9/19/14,19,9,35.37809066,22.93028846,2014,262,25.18609566,24.67341315,24.2306113,23.8409052,23.49291409,23.17856469,23.26422963,25.64465704,27.92429486,30.01849585,31.84949839,33.34931391,34.46225144,35.14698551,35.37809066,33.53079212,31.68349359,29.83619505,29.15487637,28.47355769,27.79223901,27.27624281,26.7602466,26.2442504
9/20/14,20,9,35.74416209,23.41929945,2014,263,25.72825419,25.20507517,24.75302109,24.35504759,23.99958666,23.67842594,23.70489955,26.06836999,28.33301055,30.41433345,32.23468997,33.72616738,34.83312257,35.51425793,35.74416209,33.8507326,31.95730311,30.06387363,29.11080586,28.1577381,27.20467033,26.81034308,26.41601583,26.02168858
9/21/14,21,9,34.56868132,23.11950549,2014,264,25.62736133,25.06082495,24.57110672,24.13984037,23.75454859,23.4063667,23.3429133,25.54453183,27.65525185,29.59595616,31.29390033,32.68543944,33.71841371,34.35410363,34.56868132,32.91826923,31.26785714,29.61744505,28.71978022,27.82211538,26.92445055,26.51291807,26.10138558,25.6898531
9/22/14,22,9,32.43097527,22.98901099,2014,265,25.27832062,24.76270804,24.31682656,23.92404269,23.57304531,23.25579219,23.13857893,24.95922842,26.70567823,28.3121559,29.71816044,30.87074078,31.72648998,32.25317998,32.43097527,30.51121795,28.59146062,26.6717033,25.68669872,24.70169414,23.71668956,23.2852803,22.85387104,22.42246179
9/23/14,23,9,30.17754121,19.0206044,2014,266,21.99105253,21.32403181,20.74698421,20.23849701,19.783995,19.37310744,19.15593382,21.31323083,23.38377466,25.28921574,26.95745203,28.32535732,29.34116995,29.96645148,30.17754121,28.73122711,27.284913,25.8385989,24.81089744,23.78319597,22.75549451,22.17889614,21.60229777,21.0256994
9/24/14,24,9,30.97561813,17.95260989,2014,267,20.44910103,19.89017718,19.40645062,18.98006599,18.59885785,18.25416361,18.06229362,20.58733319,23.01220126,25.24470496,27.19996507,28.80364311,29.99476764,30.72805241,30.97561813,28.32005495,25.66449176,23.00892857,22.36034799,21.7117674,21.06318681,20.91666081,20.77013481,20.62360881
9/25/14,25,9,27.47287088,17.89388736,2014,268,20.47708281,19.90046413,19.40122336,18.96102921,18.56738008,18.21136736,17.93890461,19.80127179,21.59077581,23.2390566,24.68314891,25.86788757,26.74801492,27.28990958,27.47287088,26.17479396,24.87671703,23.57864011,22.59420788,21.60977564,20.62534341,20.41320578,20.20106816,19.98893053
9/26/14,26,9,27.23832418,17.8853022,2014,269,19.7767929,19.35582081,18.99119529,18.66959774,18.38193652,18.12172816,17.89427749,19.7176881,21.47076688,23.08622603,24.50205994,25.66392515,26.52722619,27.05882729,27.23832418,25.76614011,24.29395604,22.82177198,21.96955128,21.11733059,20.26510989,19.99272311,19.72033633,19.44794954
9/27/14,27,9,29.4793956,17.11538462,2014,270,19.17556276,18.71840418,18.3222783,17.97279166,17.66010961,17.3772136,17.11891911,19.49772302,21.82285322,23.96643368,25.84579437,27.38845526,28.5349216,29.24097838,29.4793956,28.19001832,26.90064103,25.61126374,24.66128663,23.71130952,22.76133242,22.23147243,21.70161245,21.17175246
9/28/14,28,9,29.43818681,18.61916209,2014,271,20.64189248,20.19435844,19.80641999,19.46405426,19.15767082,18.88042043,18.62724064,20.66862731,22.70997013,24.59278794,26.24411867,27.59997077,28.60780288,29.22855999,29.43818681,27.90636447,26.37454212,24.84271978,23.92078755,22.99885531,22.07692308,21.66125989,21.24559671,20.82993352
9/29/14,29,9,29.66105769,18.14491758,2014,272,20.41427034,19.91363981,19.47950571,19.09625666,18.75320584,18.44271541,18.15913677,20.28903536,22.46907878,24.48075313,26.24573021,27.69528743,28.77298364,29.43685676,29.66105769,28.23340201,26.80574634,25.37809066,24.21222527,23.04635989,21.88049451,21.59297689,21.30545928,21.01794167
9/30/14,30,9,30.62671703,18.57245879,2014,273,20.73042405,20.25574792,19.84396156,19.48033334,19.15476934,18.86005027,18.59083395,20.77749493,23.06691544,25.18049932,27.0355568,28.55951246,29.69274455,30.39091762,30.62671703,29.0294185,27.43211996,25.83482143,24.93223443,24.02964744,23.12706044,22.6362213,22.14538216,21.65454303
10/1/14,1,10,31.29086538,18.85851648,2014,274,21.16370389,20.65811801,20.21934763,19.83177659,19.48469502,19.17043759,18.8833287,21.09195301,23.46096032,25.6490423,27.57018387,29.14886355,30.3230223,31.0465031,31.29086538,29.55963828,27.82841117,26.09718407,25.19619963,24.2952152,23.39423077,22.89742985,22.40062893,21.90382801
10/2/14,2,10,29.94059066,18.97973901,2014,275,21.40702709,20.87618907,20.41532843,20.0081262,19.64338034,19.31306753,19.01124373,20.91272038,23.00820444,24.94456563,26.64531838,28.04328355,29.08324204,29.72411583,29.94059066,28.38289835,26.82520604,25.26751374,24.45913462,23.65075549,22.84237637,22.20880198,21.57522759,20.9416532
10/3/14,3,10,27.29601648,17.81490385,2014,276,20.3080788,19.76438418,19.29218396,18.87484202,18.50092835,18.16225055,17.85273587,19.45600031,21.27446392,22.95562785,24.43277163,25.64727176,26.5509283,27.10787777,27.29601648,25.41243132,23.52884615,21.64526099,21.01568223,20.38610348,19.75652473,19.46171139,19.16689805,18.87208471
10/4/14,4,10,25.39732143,16.27197802,2014,277,18.57727137,18.07598496,17.64045225,17.25540669,16.91034978,16.59775146,16.31202674,17.82148371,19.5773985,21.20150532,22.62904071,23.80307979,24.67680616,25.21537881,25.39732143,24.58653846,23.77575549,22.96497253,21.69883242,20.43269231,19.1665522,18.65414531,18.14173842,17.62933153
10/5/14,5,10,26.35027473,14.93956044,2014,278,17.11692464,16.64478176,16.2344187,15.87152258,15.54624203,15.25150625,14.98206799,16.83916442,19.0420121,21.08048218,22.87289691,24.34743749,25.44502177,26.12167156,26.35027473,24.81135531,23.2724359,21.73351648,20.7514881,19.76945971,18.78743132,18.27227338,17.75711544,17.24195751
10/6/14,6,10,28.43578297,14.28090659,2014,279,16.72679957,16.1979588,15.73814264,15.33139542,14.96672513,14.63623665,14.3340676,16.58953322,19.33116238,21.86945186,24.10220178,25.93951427,27.30741309,28.15082213,28.43578297,26.7706044,25.10542582,23.44024725,22.50125916,21.56227106,20.62328297,20.08692102,19.55055908,19.01419714
10/7/14,7,10,30.67651099,16.19333791,2014,280,18.4778352,17.98527223,17.556842,17.17775172,16.83780155,16.5296603,16.2478813,18.50677126,21.3211588,23.9280851,26.22207908,28.11033025,29.51644369,30.38353081,30.67651099,28.96188187,27.24725275,25.53262363,24.3853022,23.23798077,22.09065934,21.70920732,21.3277553,20.94630328
10/8/14,8,10,33.08688187,18.25309066,2014,281,20.56485126,20.06780458,19.63531641,19.25252799,18.90918504,18.59791215,18.31322676,20.57275304,23.46461739,26.14462013,28.50381226,30.44628656,31.89307643,32.78536616,33.08688187,31.0172848,28.94768773,26.87809066,25.51739927,24.15670788,22.79601648,22.45443528,22.11285408,21.77127287
10/9/14,9,10,32.66002747,18.56593407,2014,282,21.42969167,20.81567605,20.28121744,19.80804456,19.38353708,18.99861159,18.64651215,20.72285215,23.47932717,26.03510738,28.28579797,30.13946596,31.5203954,32.37218006,32.66002747,30.50812729,28.35622711,26.20432692,25.24793956,24.2915522,23.33516484,22.79829117,22.2614175,21.72454383
10/10/14,10,10,32.43475275,18.31421703,2014,283,21.18767016,20.57328258,20.0383076,19.56454627,19.13941734,18.7538594,18.40112913,20.42745693,23.19801957,25.76813564,28.03231929,29.89764111,31.28754229,32.1449768,32.43475275,30.48191392,28.52907509,26.57623626,25.71840659,24.86057692,24.00274725,23.43884684,22.87494642,22.31104601
10/11/14,11,10,32.68406593,19.16998626,2014,284,21.74714559,21.19762624,20.71896422,20.29495583,19.91438959,19.56918519,19.25332614,21.14726727,23.80726188,26.27602406,28.45174651,30.24470636,31.58096516,32.40541801,32.68406593,30.871337,29.05860806,27.24587912,26.23179945,25.21771978,24.20364011,23.82615646,23.44867282,23.07118917
10/12/14,12,10,32.49725275,20.31421703,2014,285,22.69370552,22.18774144,21.74686043,21.35621126,21.00550941,20.68733758,20.39616995,22.05403403,24.45997835,26.69411043,28.6638412,30.28753913,31.49791335,32.24480232,32.49725275,30.20226648,27.90728022,25.61229396,24.62717491,23.64205586,22.65693681,22.34735523,22.03777364,21.72819205
10/13/14,13,10,28.87019231,18.49107143,2014,286,21.41861046,20.79777381,20.25661004,19.77697639,19.34629853,18.95550183,18.59782217,19.9384729,21.99462838,23.90489899,25.58974256,26.97900354,28.01483419,28.65410333,28.87019231,27.16552198,25.46085165,23.75618132,22.87053571,21.98489011,21.09924451,20.68073774,20.26223098,19.84372421
10/14/14,14,10,25.86263736,16.92754121,2014,287,19.42521745,18.89702247,18.43644571,18.0281229,17.66139623,17.32856888,17.0239006,18.14221981,19.9181053,21.56885132,23.02538255,24.22675059,25.1226843,25.67569343,25.86263736,24.2342033,22.60576923,20.97733516,19.91437729,18.85141941,17.78846154,17.45059704,17.11273255,16.77486806
10/15/14,15,10,22.58482143,13.80013736,2014,288,16.43700356,15.88086414,15.39575382,14.96556686,14.57912184,14.2283386,13.90718778,14.96588548,16.71713099,18.34576008,19.78331276,20.96936098,21.85404878,22.40018798,22.58482143,21.31753663,20.05025183,18.78296703,18.04693223,17.31089744,16.57486264,16.07609713,15.57733163,15.07856612
10/16/14,16,10,27.03605769,12.45947802,2014,289,14.57980062,14.13377396,13.74458271,13.39936571,13.08918692,12.80758468,12.54973483,14.34441282,17.25937874,19.9716225,22.36659292,24.34313881,25.81778105,26.72823836,27.03605769,25.53617216,24.03628663,22.5364011,21.22996795,19.9235348,18.61710165,18.18025252,17.74340338,17.30655425
10/17/14,17,10,30.13839286,14.51442308,2014,290,16.86970512,16.37556322,15.94424207,15.56155539,15.21763838,14.90535321,14.61936812,16.48044234,19.614839,22.53277522,25.11041389,27.23836011,28.82630391,29.80685298,30.13839286,28.19608516,26.25377747,24.31146978,23.13690476,21.96233974,20.78777473,20.24522213,19.70266953,19.16011694
10/18/14,18,10,31.5260989,15.85611264,2014,291,18.61756434,18.03973631,17.53519838,17.08743407,16.68494892,16.31942058,15.9846293,17.77448716,20.92789855,23.86504295,26.46067641,28.60411745,30.20396668,31.19200428,31.5260989,29.39388736,27.26167582,25.12946429,24.0418956,22.95432692,21.86675824,21.24666679,20.62657534,20.0064839
10/19/14,19,10,31.81387363,16.39526099,2014,292,19.38639245,18.76213528,18.21687644,17.73284919,17.2976791,16.90240105,16.54031144,18.23064215,21.34300312,24.24339478,26.80755897,28.9256421,30.50690154,31.48359314,31.81387363,29.60611264,27.39835165,25.19059066,23.60096154,22.01133242,20.4217033,20.09525596,19.76880862,19.44236128
10/20/14,20,10,30.93406593,15.88942308,2014,293,19.11591395,18.44426836,17.85742646,17.33635415,16.86778382,16.44209726,16.05209894,17.62883186,20.67507606,23.51532457,26.02731981,28.10293372,29.65282213,30.61027056,30.93406593,28.83745421,26.74084249,24.64423077,22.98305861,21.32188645,19.66071429,19.16749618,18.67427807,18.18105996
10/21/14,21,10,28.5314217,14.21875,2014,294,17.68784186,16.96754997,16.33799924,15.77886368,15.27596413,14.81901513,14.4003181,15.82461062,18.73153132,21.44328562,23.8425962,25.82569822,27.30682692,28.22192677,28.5314217,26.45106456,24.37070742,22.29035027,21.03250916,19.77466804,18.51682692,18.01601986,17.51521279,17.01440573
10/22/14,22,10,26.12877747,13.42771291,2014,295,16.51359866,15.87449247,15.31572129,14.81932564,14.37276752,13.96694642,13.5950473,14.80969853,17.39710006,19.81203467,21.94957453,23.71684441,25.03705719,25.85285017,26.12877747,24.06467491,22.00057234,19.93646978,19.08195971,18.22744963,17.37293956,16.8798969,16.38685425,15.89381159
10/23/14,23,10,25.86195055,12.63667582,2014,296,15.40076894,14.82974322,14.33033706,13.8865707,13.48727976,13.12435585,12.79172389,14.03090999,16.73319407,19.25666008,21.4911548,23.33913901,24.71994528,25.57329921,25.86195055,23.90573489,21.94951923,19.99330357,18.89033883,17.78737408,16.68440934,16.2082787,15.73214805,15.25601741
10/24/14,24,10,25.59512363,11.9323489,2014,297,14.77988676,14.1931109,13.67976666,13.22350236,12.81288501,12.43960605,12.09743736,13.32586772,16.12598498,18.74218586,21.05973312,22.97698738,24.40986466,25.29552404,25.59512363,23.74679487,21.89846612,20.05013736,18.69871795,17.34729853,15.99587912,15.53821893,15.08055875,14.62289856
10/25/14,25,10,26.70192308,11.22802198,2014,298,14.16523838,13.56149449,13.03314008,12.5634203,12.14061134,11.75618822,11.40375743,12.75316329,15.93400443,18.90749286,21.54261097,23.72325038,25.35332787,26.36101905,26.70192308,24.70547161,22.70902015,20.71256868,19.64697802,18.58138736,17.5157967,16.95251265,16.38922859,15.82594453
10/26/14,26,10,27.30940934,12.48866758,2014,299,15.26266047,14.69385461,14.19592381,13.75314649,13.35451376,12.9920158,12.65964264,13.89892295,16.95455155,19.81249353,22.34623815,24.44362565,26.01181223,26.98137989,27.30940934,25.39663462,23.48385989,21.57108516,20.38289835,19.19471154,18.00652473,17.3944764,16.78242808,16.17037976
10/27/14,27,10,26.6926511,12.60542582,2014,300,15.55833144,14.95435238,14.42546599,13.95504768,13.53144748,13.14618405,12.79289049,13.89747177,16.81052166,19.5365604,21.95435294,23.95637281,25.45358419,26.37940158,26.6926511,24.58459249,22.47653388,20.36847527,19.04990842,17.73134158,16.41277473,16.00070672,15.58863872,15.17657072
10/28/14,28,10,25.33207418,11.67582418,2014,301,14.76450271,14.13429353,13.58227039,13.09115692,12.64883749,12.2464866,11.87747586,12.88130883,15.71362109,18.36552488,20.71853202,22.66750912,24.12537501,25.02699158,25.33207418,23.57944139,21.82680861,20.07417582,18.97470238,17.87522894,16.77575549,16.18535938,15.59496326,15.00456715
10/29/14,29,10,25.62259615,11.65453297,2014,302,14.41417103,13.85243316,13.36024143,12.92225711,12.52771573,12.16877159,11.83952945,12.84128983,15.74649256,18.46804927,20.88381576,22.88537174,24.38288678,25.30915194,25.62259615,23.69230769,21.76201923,19.83173077,18.64995421,17.46817766,16.2864011,15.68513093,15.08386077,14.48259061
10/30/14,30,10,24.70467033,10.84546703,2014,303,13.88132044,13.26481817,12.72448362,12.24354876,11.81023771,11.41596274,11.05426807,11.97693823,14.86765892,17.57705701,19.98298976,21.97699497,23.46918058,24.39227713,24.70467033,22.89274267,21.08081502,19.26888736,18.01991758,16.7709478,15.52197802,14.9220894,14.32220077,13.72231215
10/31/14,31,10,23.70673077,10.13255495,2014,304,13.12242353,12.51665535,11.98557748,11.51277677,11.08671862,10.69898664,10.34325103,11.19512621,14.03446168,16.69710253,19.06247165,21.02345375,22.49124612,23.39938002,23.70673077,21.93223443,20.1577381,18.38324176,17.1353022,15.88736264,14.63942308,14.04669012,13.45395716,12.86122421
11/1/14,1,11,22.99450549,9.303228022,2014,305,12.26849125,11.66909971,11.14346175,10.67539951,10.25353586,9.869564735,9.517236484,10.33035514,13.20204783,15.89641488,18.29090948,20.27662374,21.76324213,22.68314933,22.99450549,21.19184982,19.38919414,17.58653846,16.36881868,15.1510989,13.93337912,13.46278244,12.99218577,12.52158909
11/2/14,2,11,23.55906593,9.274725275,2014,306,12.05099242,11.49107459,10.99991601,10.56246114,10.16811494,9.809138161,9.479705073,10.29663138,13.30145455,16.12228226,18.63021884,20.71066593,22.26855895,23.23271105,23.55906593,21.63072344,19.70238095,17.77403846,16.84363553,15.9132326,14.98282967,14.52316576,14.06350185,13.60383793
11/3/14,3,11,23.85267857,10.61057692,2014,307,13.14417402,12.63438397,12.18706951,11.78857591,11.42928726,11.10217565,10.80194843,11.51368262,14.30701561,16.93069282,19.26429309,21.20070909,22.6510634,23.54878779,23.85267857,21.95272436,20.05277015,18.15281593,17.37305403,16.59329212,15.81353022,15.49799667,15.18246311,14.86692956
11/4/14,4,11,24.04773352,12.32864011,2014,308,14.551396,14.10518639,13.71354907,13.36457836,13.04988427,12.76333151,12.50029757,13.08814927,15.56715642,17.89685477,19.9698339,21.69051935,22.97957907,23.77758106,24.04773352,22.06410256,20.08047161,18.09684066,17.55940934,17.02197802,16.4845467,15.93501666,15.38548662,14.83595658
11/5/14,5,11,15.61401099,11.75927198,2014,309,14.28642655,13.78013365,13.33565137,12.93951629,12.58223495,12.25686183,11.95816192,11.99869328,12.81592154,13.5842595,14.26815623,14.83596784,15.26142171,15.52483209,15.61401099,14.43978938,13.26556777,12.09134615,11.6959707,11.30059524,10.90521978,10.67033141,10.43544303,10.20055466
11/6/14,6,11,15.52197802,8.24793956,2014,310,9.965666284,9.622354931,9.320868726,9.052114486,8.809675824,8.588855763,8.386112459,8.674251373,10.2208219,11.67568536,12.97121289,14.04718228,14.85357738,15.35291313,15.52197802,14.35794414,13.19391026,12.02987637,11.5172848,11.00469322,10.49210165,10.30396608,10.11583052,9.927694951
11/7/14,7,11,17.28468407,8.269230769,2014,311,9.739559386,9.446305644,9.188713107,8.959041388,8.751825296,8.563062186,8.389732574,8.767679147,10.68968662,12.49868894,14.11022647,15.44905883,16.45267787,17.07422602,17.28468407,16.48580586,15.68692766,14.88804945,14.56043956,14.23282967,13.90521978,13.45389572,13.00257166,12.55124759
11/8/14,8,11,21.63976648,10.99450549,2014,312,12.09992353,11.87987097,11.686533,11.51411984,11.35854122,11.21680014,11.0866349,11.54903171,13.82437921,15.96705053,17.87658595,19.46345636,20.65326084,21.39021499,21.63976648,20.14709249,18.6544185,17.16174451,16.26224817,15.36275183,14.46325549,14.02441931,13.58558312,13.14674693
11/9/14,9,11,20.76098901,10.38186813,2014,313,12.70791074,12.24592671,11.8399154,11.47776773,11.15092337,10.85310661,10.5795794,10.88476772,13.10973624,15.20619909,17.07539281,18.62926045,19.79459989,20.51651243,20.76098901,19.06971154,17.37843407,15.68715659,15.34432234,15.0014881,14.65865385,14.28890481,13.91915577,13.54940674
11/10/14,10,11,17.24175824,11.31730769,2014,314,13.1796577,12.81054439,12.48606926,12.19659126,11.93529059,11.69716509,11.47843668,11.58740027,12.86033713,14.06031135,15.1305804,16.02053502,16.68809233,17.10168588,17.24175824,16.35817308,15.47458791,14.59100275,14.06169872,13.53239469,13.00309066,12.62859041,12.25409015,11.8795899
11/11/14,11,11,19.37568681,9.931662088,2014,315,11.50508965,11.19386733,10.92021549,10.67603246,10.45558391,10.2546619,10.07008694,10.33493709,12.36876831,14.28692491,15.99836121,17.42184348,18.48980577,19.15155696,19.37568681,18.07726648,16.77884615,15.48042582,14.90842491,14.33642399,13.76442308,13.46869122,13.17295937,12.87722752
11/12/14,12,11,20.25789835,10.92135989,2014,316,12.58149567,12.25383411,11.96565198,11.7084505,11.47621046,11.26451258,11.07001633,11.28904555,13.30502604,15.20737774,16.90541356,18.31818636,19.37834769,20.03535851,20.25789835,19.05277015,17.84764194,16.64251374,15.74942766,14.85634158,13.96325549,13.5747111,13.18616671,12.79762232
11/13/14,13,11,22.57967033,10.35714286,2014,317,12.40907793,12.00480083,11.64915871,11.33169642,11.04500533,10.7836438,10.5434971,10.80254346,13.44780096,15.94516325,18.17512237,20.03096645,21.42388638,22.2872257,22.57967033,20.75629579,18.93292125,17.1095467,16.23191392,15.35428114,14.47664835,14.06293468,13.649221,13.23550733
11/14/14,14,11,24.43166209,10.32005495,2014,318,12.82179365,12.32983203,11.89695469,11.51047925,11.16141379,10.84315081,10.55069218,10.79104344,13.85249377,16.74423515,19.32733555,21.47769129,23.0919896,24.09267231,24.43166209,22.61710165,20.80254121,18.98798077,18.10794414,17.22790751,16.34787088,16.01726672,15.68666255,15.35605839
11/15/14,15,11,22.62259615,12.80391484,2014,319,15.02545423,14.58944821,14.20571581,13.86305388,13.55351476,13.27125557,13.01185494,13.09971618,15.23524109,17.25346538,19.0570157,20.55887602,21.68658593,22.38573665,22.62259615,20.68086081,18.73912546,16.79739011,15.85370879,14.91002747,13.96634615,13.54918457,13.13202299,12.7148614
11/16/14,16,11,19.45535714,9.390453297,2014,320,12.29769982,11.72818516,11.22683771,10.77906967,10.3745266,10.00559288,9.666503626,9.666324378,11.86002248,13.93415582,15.78830162,17.3326881,18.49254099,19.21170387,19.45535714,17.66460623,15.87385531,14.0831044,13.32612179,12.56913919,11.81215659,11.51675452,11.22135245,10.92595038
