,Total
11/13/14 04:59,73509.4
11/13/14 05:59,76871.55
11/13/14 06:59,80871.41
11/13/14 07:59,82953.47
11/13/14 08:59,85045.34
11/13/14 09:59,88587.44
11/13/14 10:59,88401
11/13/14 11:59,86681.51
11/13/14 12:59,80229.58
11/13/14 13:59,74651.18
11/13/14 14:59,71982.57
11/13/14 15:59,72424.76
11/13/14 16:59,71430.61
11/13/14 17:59,81998.18
11/13/14 18:59,91459.9
11/13/14 19:59,92095.44
11/13/14 20:59,88740.96
11/13/14 21:59,82292.27
11/13/14 22:59,76992.32
11/13/14 23:59,70754.05
11/14/14 00:59,66766.2
11/14/14 01:59,64450.54
11/14/14 02:59,64576.5
11/14/14 03:59,65951.22
11/14/14 04:59,65715.63
11/14/14 05:59,66591.2
11/14/14 06:59,67507.84
11/14/14 07:59,69574.93
11/14/14 08:59,72329.99
11/14/14 09:59,81814.55
11/14/14 10:59,86231.32
11/14/14 11:59,87109.87
11/14/14 12:59,80261.25
11/14/14 13:59,71894.33
11/14/14 14:59,66152.87
11/14/14 15:59,64446.76
11/14/14 16:59,66482.05
11/14/14 17:59,73604.09
11/14/14 18:59,83104.3
11/14/14 19:59,81119.17
11/14/14 20:59,78705.37
11/14/14 21:59,70724.03
11/14/14 22:59,66474.6
11/14/14 23:59,65465.85
11/15/14 00:59,58720.92
11/15/14 01:59,59686.19
11/15/14 02:59,57258.01
11/15/14 03:59,62056.22
11/15/14 04:59,60814.62
11/15/14 05:59,65755.05
11/15/14 06:59,61486.12
11/15/14 07:59,67999.23
11/15/14 08:59,72871.49
11/15/14 09:59,78468.51
11/15/14 10:59,82680.45
11/15/14 11:59,84200.63
11/15/14 12:59,80848.46
11/15/14 13:59,75203.42
11/15/14 14:59,70115.89
11/15/14 15:59,69529.05
11/15/14 16:59,73758.6
11/15/14 17:59,81482.42
11/15/14 18:59,90224.36
11/15/14 19:59,88202.94
11/15/14 20:59,85766
11/15/14 21:59,83235.39
11/15/14 22:59,80216.66
11/15/14 23:59,75011.06
11/16/14 00:59,71358.68
11/16/14 01:59,69764.88
11/16/14 02:59,68554.69
11/16/14 03:59,69332.9
11/16/14 04:59,72246.42
11/16/14 05:59,76926.5
11/16/14 06:59,77182.61
11/16/14 07:59,85834.1
11/16/14 08:59,88814.52
11/16/14 09:59,93324.34
11/16/14 10:59,93021.67
11/16/14 11:59,92084.44
11/16/14 12:59,85216.89
11/16/14 13:59,79509.35
11/16/14 14:59,74838.92
11/16/14 15:59,73543.61
11/16/14 16:59,79788.35
11/16/14 17:59,89764.53
11/16/14 18:59,98501.85
11/16/14 19:59,93947.97
11/16/14 20:59,89897.35
11/16/14 21:59,84839.32
11/16/14 22:59,81052.5
11/16/14 23:59,76168.91
11/17/14 00:59,70932.15
11/17/14 01:59,62854.69
11/17/14 02:59,68604.01
11/17/14 03:59,72324.15
11/17/14 04:59,76432.81
11/17/14 05:59,79137.85
11/17/14 06:59,83520.76
11/17/14 07:59,86313.86
11/17/14 08:59,89245.49
11/17/14 09:59,90740.89
11/17/14 10:59,94541.44
11/17/14 11:59,95968.34
11/17/14 12:59,88349.56
11/17/14 13:59,81570.68
11/17/14 14:59,76427.9
11/17/14 15:59,77135.13
11/17/14 16:59,82623.23
11/17/14 17:59,90342.45
11/17/14 18:59,100377.4
11/17/14 19:59,98332.68
11/17/14 20:59,94089.78
11/17/14 21:59,87185.08
11/17/14 22:59,81496.18
11/17/14 23:59,77156.36
11/18/14 00:59,74414.43
11/18/14 01:59,73058.15
11/18/14 02:59,66612.78
11/18/14 03:59,75378.92
11/18/14 04:59,78695.12
11/18/14 05:59,83536.64
11/18/14 06:59,88834.43
11/18/14 07:59,90617.21
11/18/14 08:59,89278.71
11/18/14 09:59,90327.29
11/18/14 10:59,91286.01
11/18/14 11:59,91082.68
11/18/14 12:59,85774.47
11/18/14 13:59,80441.05
11/18/14 14:59,76153.12
11/18/14 15:59,74574.84
11/18/14 16:59,77507.14
11/18/14 17:59,88712.22
11/18/14 18:59,98845.8
11/18/14 19:59,94513.9
11/18/14 20:59,95475.48
11/18/14 21:59,88245.87
11/18/14 22:59,82108.45
11/18/14 23:59,76384.8
11/19/14 00:59,72442.35
11/19/14 01:59,74436.39
11/19/14 02:59,75860.26
11/19/14 03:59,76042.64
11/19/14 04:59,74142.69
11/19/14 05:59,83518.01
11/19/14 06:59,88563.22
11/19/14 07:59,92955.73
11/19/14 08:59,94131.66
11/19/14 09:59,93969.82
11/19/14 10:59,92490.3
11/19/14 11:59,90295.26
11/19/14 12:59,83254.29
11/19/14 13:59,77743.92
11/19/14 14:59,75634.89
11/19/14 15:59,76507.21
11/19/14 16:59,78806.92
11/19/14 17:59,85564.52
11/19/14 18:59,93068.07
11/19/14 19:59,93529.23
11/19/14 20:59,90340.97
11/19/14 21:59,84396.37
11/19/14 22:59,77277.58
11/19/14 23:59,75530.66
11/20/14 00:59,71617.54
11/20/14 01:59,67571.1
11/20/14 02:59,66632.56
11/20/14 03:59,67817.76
11/20/14 04:59,70854.77
11/20/14 05:59,71849.05
11/20/14 06:59,78631.36
11/20/14 07:59,84301.31
11/20/14 08:59,86029.8
11/20/14 09:59,87630.46
11/20/14 10:59,87435.49
11/20/14 11:59,83917.77
11/20/14 12:59,75173.7
11/20/14 13:59,68531.67
11/20/14 14:59,64775.51
11/20/14 15:59,64942.38
11/20/14 16:59,70490.67
11/20/14 17:59,78813.82
11/20/14 18:59,84394.39
11/20/14 19:59,82308.64
11/20/14 20:59,76616.14
11/20/14 21:59,72093.71
11/20/14 22:59,67343.1
11/20/14 23:59,62947.79
11/21/14 00:59,56887.97
11/21/14 01:59,55643.55
11/21/14 02:59,53533.7
11/21/14 03:59,54573.81
11/21/14 04:59,56636.59
11/21/14 05:59,60594.34
11/21/14 06:59,61943.47
11/21/14 07:59,61866.75
11/21/14 08:59,71888.76
11/21/14 09:59,77081.32
11/21/14 10:59,82643.82
11/21/14 11:59,84930.77
11/21/14 12:59,77539.93
11/21/14 13:59,66808.29
11/21/14 14:59,60286.65
11/21/14 15:59,57044.71
11/21/14 16:59,59490.98
11/21/14 17:59,65890.88
11/21/14 18:59,72818.61
11/21/14 19:59,70449.44
11/21/14 20:59,66774.95
11/21/14 21:59,61485.84
11/21/14 22:59,57450.93
11/21/14 23:59,53366.22
11/22/14 00:59,54603.77
11/22/14 01:59,54758.19
11/22/14 02:59,54937.55
11/22/14 03:59,55031.31
11/22/14 04:59,56717.41
11/22/14 05:59,55924.26
11/22/14 06:59,57927.13
11/22/14 07:59,60425.02
11/22/14 08:59,65266
11/22/14 09:59,69067.16
11/22/14 10:59,74746.08
11/22/14 11:59,76417.39
11/22/14 12:59,72204.25
11/22/14 13:59,65056.44
11/22/14 14:59,58338.89
11/22/14 15:59,61778.47
11/22/14 16:59,62596.77
11/22/14 17:59,66303.76
11/22/14 18:59,70175.46
11/22/14 19:59,69785
11/22/14 20:59,65905.28
11/22/14 21:59,61375.31
11/22/14 22:59,57584.54
11/22/14 23:59,58898.98
11/23/14 00:59,53908.98
11/23/14 01:59,51037.31
11/23/14 02:59,47354.45
11/23/14 03:59,51084.64
11/23/14 04:59,53195.73
11/23/14 05:59,57657.42
11/23/14 06:59,56202.23
11/23/14 07:59,59537.87
11/23/14 08:59,60814.64
11/23/14 09:59,64608.61
11/23/14 10:59,66914.19
11/23/14 11:59,68017.36
11/23/14 12:59,62718.99
11/23/14 13:59,59422.14
11/23/14 14:59,56748.03
11/23/14 15:59,58139.53
11/23/14 16:59,62647.1
11/23/14 17:59,70633.42
11/23/14 18:59,76829.07
11/23/14 19:59,70961.72
11/23/14 20:59,65642.44
11/23/14 21:59,60690.99
11/23/14 22:59,62362.79
11/23/14 23:59,60669.38
11/24/14 00:59,58108.98
11/24/14 01:59,54743.61
11/24/14 02:59,53031.8
11/24/14 03:59,52852.33
11/24/14 04:59,54167.62
11/24/14 05:59,58221.54
11/24/14 06:59,56991.15
11/24/14 07:59,59231.38
11/24/14 08:59,61471.15
11/24/14 09:59,65210.18
11/24/14 10:59,68800.46
11/24/14 11:59,70613.14
11/24/14 12:59,67064.11
11/24/14 13:59,63046.52
11/24/14 14:59,59843.24
11/24/14 15:59,61311.89
11/24/14 16:59,66778.72
11/24/14 17:59,75206.95
11/24/14 18:59,79404.47
11/24/14 19:59,75064
11/24/14 20:59,69735.56
11/24/14 21:59,65230.58
11/24/14 22:59,61625.95
11/24/14 23:59,58817.34
11/25/14 00:59,60873.27
11/25/14 01:59,57584.12
11/25/14 02:59,55318.5
11/25/14 03:59,55475.32
11/25/14 04:59,57653.38
11/25/14 05:59,59146.5
11/25/14 06:59,61643.87
11/25/14 07:59,65122.06
11/25/14 08:59,66601.67
11/25/14 09:59,72035.3
11/25/14 10:59,74919.09
11/25/14 11:59,76744.72
11/25/14 12:59,73372.04
11/25/14 13:59,68792.4
11/25/14 14:59,65673.55
11/25/14 15:59,66692.84
11/25/14 16:59,70122.95
11/25/14 17:59,77801.04
11/25/14 18:59,83765.39
11/25/14 19:59,79860.93
11/25/14 20:59,74694.69
11/25/14 21:59,70162.89
11/25/14 22:59,66379.58
11/25/14 23:59,64168.38
11/26/14 00:59,61380.79
11/26/14 01:59,58302.97
11/26/14 02:59,55892.16
11/26/14 03:59,56043.72
11/26/14 04:59,54984.68
11/26/14 05:59,59983.28
11/26/14 06:59,63695.23
11/26/14 07:59,67567.75
11/26/14 08:59,75476.95
11/26/14 09:59,77708.24
11/26/14 10:59,76989.63
11/26/14 11:59,80339.77
11/26/14 12:59,75433.94
11/26/14 13:59,70021.15
11/26/14 14:59,69002.94
11/26/14 15:59,69937.83
11/26/14 16:59,73729.89
11/26/14 17:59,81548.33
11/26/14 18:59,88352.36
11/26/14 19:59,87704
11/26/14 20:59,84142.77
11/26/14 21:59,74438.09
11/26/14 22:59,68478.41
11/26/14 23:59,67205.21
11/27/14 00:59,63966.74
11/27/14 01:59,57779.56
11/27/14 02:59,54510.08
11/27/14 03:59,54351.36
11/27/14 04:59,55197.7
11/27/14 05:59,59579.24
11/27/14 06:59,65043.1
11/27/14 07:59,69868.51
11/27/14 08:59,72275.09
11/27/14 09:59,75146.13
11/27/14 10:59,77165.34
11/27/14 11:59,77419.2
11/27/14 12:59,72385.29
11/27/14 13:59,67624.41
11/27/14 14:59,64355.37
11/27/14 15:59,65186.89
11/27/14 16:59,68662.43
11/27/14 17:59,75580.23
11/27/14 18:59,79691.24
11/27/14 19:59,78677.15
11/27/14 20:59,75735.27
11/27/14 21:59,72358.64
11/27/14 22:59,70671.33
11/27/14 23:59,69555.93
11/28/14 00:59,66964.88
11/28/14 01:59,61244.03
11/28/14 02:59,58066.16
11/28/14 03:59,56920.57
11/28/14 04:59,58179.38
11/28/14 05:59,61297.77
11/28/14 06:59,63809.86
11/28/14 07:59,67825.27
11/28/14 08:59,74759.46
11/28/14 09:59,80860.56
11/28/14 10:59,87821.25
11/28/14 11:59,91178.9
11/28/14 12:59,84130.73
11/28/14 13:59,77396.26
11/28/14 14:59,71919.57
11/28/14 15:59,70625.71
11/28/14 16:59,72473.74
11/28/14 17:59,77649.08
11/28/14 18:59,84151.35
11/28/14 19:59,81239.08
11/28/14 20:59,75763.77
11/28/14 21:59,71990.11
11/28/14 22:59,70366.4
11/28/14 23:59,68582.26
11/29/14 00:59,67000.57
11/29/14 01:59,63244.7
11/29/14 02:59,60253.04
11/29/14 03:59,59589.17
11/29/14 04:59,60746.45
11/29/14 05:59,64680.96
11/29/14 06:59,67932.31
11/29/14 07:59,71168.37
11/29/14 08:59,74735.39
11/29/14 09:59,78703.1
11/29/14 10:59,83552.6
11/29/14 11:59,85696.84
11/29/14 12:59,80527.07
11/29/14 13:59,76052.51
11/29/14 14:59,73201.83
11/29/14 15:59,73980.99
11/29/14 16:59,78304.29
11/29/14 17:59,86820.52
11/29/14 18:59,93620.07
11/29/14 19:59,87370.58
11/29/14 20:59,83515.56
11/29/14 21:59,78172.04
11/29/14 22:59,72753.08
11/29/14 23:59,69843.54
11/30/14 00:59,67226.57
11/30/14 01:59,63590.97
11/30/14 02:59,61770.7
11/30/14 03:59,61329.18
11/30/14 04:59,65251.17
11/30/14 05:59,67157.02
11/30/14 06:59,72892.71
11/30/14 07:59,80783.93
11/30/14 08:59,83781.37
11/30/14 09:59,86633.57
11/30/14 10:59,88517.43
11/30/14 11:59,90460.59
11/30/14 12:59,85281.08
11/30/14 13:59,83085.98
11/30/14 14:59,81095.67
11/30/14 15:59,82013.36
11/30/14 16:59,85495.9
11/30/14 17:59,93899.3
11/30/14 18:59,100106.55
11/30/14 19:59,95659.02
11/30/14 20:59,91090.01
11/30/14 21:59,85800.13
11/30/14 22:59,81504.35
11/30/14 23:59,73326.41
12/1/14 00:59,71160.65
12/1/14 01:59,69256.38
12/1/14 02:59,69266.22
12/1/14 03:59,70155.73
12/1/14 04:59,73073.71
12/1/14 05:59,81413.83
12/1/14 06:59,90409.27
12/1/14 07:59,95176.18
12/1/14 08:59,98457.59
12/1/14 09:59,104544.15
12/1/14 10:59,109867.7
12/1/14 11:59,112086.72
12/1/14 12:59,105442.63
12/1/14 13:59,102500.93
12/1/14 14:59,100969.71
12/1/14 15:59,106185.52
12/1/14 16:59,115446.18
12/1/14 17:59,124962.18
12/1/14 18:59,130332.57
12/1/14 19:59,121606.3
12/1/14 20:59,112351.34
12/1/14 21:59,103917.99
12/1/14 22:59,96000.74
12/1/14 23:59,87200.39
12/2/14 00:59,80891.83
12/2/14 01:59,80858.81
12/2/14 02:59,80496.3
12/2/14 03:59,81336.37
12/2/14 04:59,84735.74
12/2/14 05:59,92976.15
12/2/14 06:59,102919.59
12/2/14 07:59,109181.42
12/2/14 08:59,111896.17
12/2/14 09:59,114471.14
12/2/14 10:59,116563.8
12/2/14 11:59,115059.23
12/2/14 12:59,107540.56
12/2/14 13:59,102574.42
12/2/14 14:59,101306.94
12/2/14 15:59,105495.51
12/2/14 16:59,113015.46
12/2/14 17:59,125334.14
12/2/14 18:59,131412.12
12/2/14 19:59,125154.3
12/2/14 20:59,117134.59
12/2/14 21:59,108022.63
12/2/14 22:59,100570.87
12/2/14 23:59,93647.93
12/3/14 00:59,87840.2
12/3/14 01:59,84688.77
12/3/14 02:59,84785.1
12/3/14 03:59,85163.23
12/3/14 04:59,88848.57
12/3/14 05:59,97431.92
12/3/14 06:59,106957.75
12/3/14 07:59,113032.97
12/3/14 08:59,116397.41
12/3/14 09:59,120886.69
12/3/14 10:59,121099.34
12/3/14 11:59,117276.8
12/3/14 12:59,106190.23
12/3/14 13:59,98256.3
12/3/14 14:59,94592.16
12/3/14 15:59,97745.39
12/3/14 16:59,105855.41
12/3/14 17:59,118364.55
12/3/14 18:59,125471.94
12/3/14 19:59,122825.43
12/3/14 20:59,115512.38
12/3/14 21:59,108246.88
12/3/14 22:59,100971.59
12/3/14 23:59,94122.53
12/4/14 00:59,89488.23
12/4/14 01:59,85454.35
12/4/14 02:59,83251.51
12/4/14 03:59,84296.45
12/4/14 04:59,83794.73
12/4/14 05:59,94583.76
12/4/14 06:59,105098.08
12/4/14 07:59,110224.27
12/4/14 08:59,109359.77
12/4/14 09:59,113669.31
12/4/14 10:59,117074.24
12/4/14 11:59,113401.86
12/4/14 12:59,107767.62
12/4/14 13:59,102817.56
12/4/14 14:59,101447.75
12/4/14 15:59,105428.87
12/4/14 16:59,113540.07
12/4/14 17:59,124729.67
12/4/14 18:59,131430.72
12/4/14 19:59,128861.7
12/4/14 20:59,122979.26
12/4/14 21:59,115724.2
12/4/14 22:59,108078.01
12/4/14 23:59,100450.39
12/5/14 00:59,94335.62
12/5/14 01:59,90548.58
12/5/14 02:59,89452.83
12/5/14 03:59,89574.96
12/5/14 04:59,91183.62
12/5/14 05:59,96696.34
12/5/14 06:59,102386.3
12/5/14 07:59,108259.23
12/5/14 08:59,117642.47
12/5/14 09:59,127434.21
12/5/14 10:59,133413.47
12/5/14 11:59,134668.15
12/5/14 12:59,125853.24
12/5/14 13:59,118872.95
12/5/14 14:59,115166.41
12/5/14 15:59,116865.5
12/5/14 16:59,120952.77
12/5/14 17:59,129163.86
12/5/14 18:59,137018.43
12/5/14 19:59,132087.17
12/5/14 20:59,125265.49
12/5/14 21:59,119149.77
12/5/14 22:59,112091.13
12/5/14 23:59,105481.59
12/6/14 00:59,99568.45
12/6/14 01:59,95512.25
12/6/14 02:59,94786.9
12/6/14 03:59,95766.65
12/6/14 04:59,98711.19
12/6/14 05:59,105481.56
12/6/14 06:59,112550.81
12/6/14 07:59,118534.23
12/6/14 08:59,125795.56
12/6/14 09:59,129456.48
12/6/14 10:59,130908.2
12/6/14 11:59,129614.61
12/6/14 12:59,122551.59
12/6/14 13:59,116494.42
12/6/14 14:59,115645.12
12/6/14 15:59,119014.72
12/6/14 16:59,126887.09
12/6/14 17:59,139949.17
12/6/14 18:59,151636.09
12/6/14 19:59,147343.76
12/6/14 20:59,141084.61
12/6/14 21:59,133819.85
12/6/14 22:59,124925.9
12/6/14 23:59,116586.72
12/7/14 00:59,111109.69
12/7/14 01:59,106574.48
12/7/14 02:59,104485.72
12/7/14 03:59,105031.82
12/7/14 04:59,108298.3
12/7/14 05:59,116418.33
12/7/14 06:59,128105.58
12/7/14 07:59,136831.44
12/7/14 08:59,141332.58
12/7/14 09:59,148911.41
12/7/14 10:59,154239.02
12/7/14 11:59,155905.09
12/7/14 12:59,149957.73
12/7/14 13:59,145089.9
12/7/14 14:59,136282.54
12/7/14 15:59,138729.82
12/7/14 16:59,145565.84
12/7/14 17:59,156930.42
12/7/14 18:59,174317.65
12/7/14 19:59,171855.85
12/7/14 20:59,165498.4
12/7/14 21:59,149426.86
12/7/14 22:59,144046.4
12/7/14 23:59,135231.48
12/8/14 00:59,126984.96
12/8/14 01:59,121049.48
12/8/14 02:59,118706.4
12/8/14 03:59,119046.4
12/8/14 04:59,120765.54
12/8/14 05:59,127734.18
12/8/14 06:59,138023.25
12/8/14 07:59,146112.78
12/8/14 08:59,148881.3
12/8/14 09:59,150879.39
12/8/14 10:59,152002.1
12/8/14 11:59,148725.72
12/8/14 12:59,142354.54
12/8/14 13:59,140010.87
12/8/14 14:59,138486.84
12/8/14 15:59,142755.49
12/8/14 16:59,150682.76
12/8/14 17:59,163173.66
12/8/14 18:59,173623.64
12/8/14 19:59,171724.96
12/8/14 20:59,161854.35
12/8/14 21:59,151681.28
12/8/14 22:59,140889.14
12/8/14 23:59,131481.65
12/9/14 00:59,124192.58
12/9/14 01:59,118771.03
12/9/14 02:59,117118.5
12/9/14 03:59,116949.21
12/9/14 04:59,118660.49
12/9/14 05:59,125449.17
12/9/14 06:59,137407.2
12/9/14 07:59,147184.26
12/9/14 08:59,152274.03
12/9/14 09:59,159446.39
12/9/14 10:59,167640.14
12/9/14 11:59,169583.59
12/9/14 12:59,167461.58
12/9/14 13:59,164163.44
12/9/14 14:59,162248.69
12/9/14 15:59,166658.35
12/9/14 16:59,172522.13
12/9/14 17:59,181975.83
12/9/14 18:59,192312.86
12/9/14 19:59,189021.49
12/9/14 20:59,179427.84
12/9/14 21:59,167834.18
12/9/14 22:59,155046.85
12/9/14 23:59,144424
12/10/14 00:59,135351.47
12/10/14 01:59,128743.77
12/10/14 02:59,125803.04
12/10/14 03:59,125707.82
12/10/14 04:59,127358.92
12/10/14 05:59,134178.52
12/10/14 06:59,146591.25
12/10/14 07:59,156873.86
12/10/14 08:59,161853.86
12/10/14 09:59,158219.38
12/10/14 10:59,174281.3
12/10/14 11:59,170787.13
12/10/14 12:59,160678.51
12/10/14 13:59,156566.1
12/10/14 14:59,147993.3
12/10/14 15:59,147365.59
12/10/14 16:59,158569.76
12/10/14 17:59,168743.4
12/10/14 18:59,175655.25
12/10/14 19:59,174255.61
12/10/14 20:59,170176.42
12/10/14 21:59,162459.69
12/10/14 22:59,151659.21
12/10/14 23:59,140752.19
12/11/14 00:59,132666.74
12/11/14 01:59,126111.22
12/11/14 02:59,122801.53
12/11/14 03:59,121818.36
12/11/14 04:59,123049.5
12/11/14 05:59,129748.97
12/11/14 06:59,141335.81
12/11/14 07:59,150184.01
12/11/14 08:59,153072.63
12/11/14 09:59,155772.73
12/11/14 10:59,157242.78
12/11/14 11:59,151818.11
12/11/14 12:59,141518.63
12/11/14 13:59,135439.04
12/11/14 14:59,132470.74
12/11/14 15:59,125044.87
12/11/14 16:59,131377.31
12/11/14 17:59,153689.84
12/11/14 18:59,162431.07
12/11/14 19:59,160586.04
12/11/14 20:59,156457.47
12/11/14 21:59,149902.72
12/11/14 22:59,142117.03
12/11/14 23:59,133996.48
12/12/14 00:59,126724.52
12/12/14 01:59,121466.01
12/12/14 02:59,118419.12
12/12/14 03:59,116547.71
12/12/14 04:59,110891.78
12/12/14 05:59,121181.82
12/12/14 06:59,129665.61
12/12/14 07:59,137162.53
12/12/14 08:59,145593.38
12/12/14 09:59,150994.3
12/12/14 10:59,152574.05
12/12/14 11:59,150895.54
12/12/14 12:59,141827.59
12/12/14 13:59,131498.26
12/12/14 14:59,129135.19
12/12/14 15:59,130594.97
12/12/14 16:59,135355.69
12/12/14 17:59,147647.87
12/12/14 18:59,159252.4
12/12/14 19:59,154432.21
12/12/14 20:59,148093.85
12/12/14 21:59,142119.05
12/12/14 22:59,133544.36
12/12/14 23:59,126503.95
12/13/14 00:59,121350.7
12/13/14 01:59,116859.12
12/13/14 02:59,113445.2
12/13/14 03:59,112358.94
12/13/14 04:59,112762.93
12/13/14 05:59,116903.41
12/13/14 06:59,123680.68
12/13/14 07:59,130649.08
12/13/14 08:59,135791.8
12/13/14 09:59,137501.98
12/13/14 10:59,137604.99
12/13/14 11:59,136508.18
12/13/14 12:59,131231.82
12/13/14 13:59,127413.23
12/13/14 14:59,128318.24
12/13/14 15:59,131658.81
12/13/14 16:59,137416.92
12/13/14 17:59,149254.04
12/13/14 18:59,159865.79
12/13/14 19:59,155509.84
12/13/14 20:59,147551.02
12/13/14 21:59,140786.46
12/13/14 22:59,131659.14
12/13/14 23:59,124571.43
12/14/14 00:59,119748.53
12/14/14 01:59,114709.3
12/14/14 02:59,111064.14
12/14/14 03:59,109943.07
12/14/14 04:59,110848.27
12/14/14 05:59,116743.05
12/14/14 06:59,126306.03
12/14/14 07:59,133089.87
12/14/14 08:59,134859.7
12/14/14 09:59,139133.32
12/14/14 10:59,143221.7
12/14/14 11:59,143414.33
12/14/14 12:59,138070.31
12/14/14 13:59,133237.55
12/14/14 14:59,133108.74
12/14/14 15:59,137042.6
12/14/14 16:59,144530.78
12/14/14 17:59,155355.72
12/14/14 18:59,161636.41
12/14/14 19:59,156440.56
12/14/14 20:59,148947.06
12/14/14 21:59,141471.48
12/14/14 22:59,132402.07
12/14/14 23:59,125667.09
12/15/14 00:59,120055.07
12/15/14 01:59,115895.83
12/15/14 02:59,112477.22
12/15/14 03:59,111518.25
12/15/14 04:59,112489.83
12/15/14 05:59,119084.85
12/15/14 06:59,128533.91
12/15/14 07:59,135587.16
12/15/14 08:59,137031.73
12/15/14 09:59,137496.63
12/15/14 10:59,137718.28
12/15/14 11:59,134932.29
12/15/14 12:59,126998.35
12/15/14 13:59,121957.98
12/15/14 14:59,119430.66
12/15/14 15:59,118673.01
12/15/14 16:59,128083.72
12/15/14 17:59,147071.27
12/15/14 18:59,154890.33
12/15/14 19:59,150074.91
12/15/14 20:59,142880.07
12/15/14 21:59,135497.17
12/15/14 22:59,128990.98
12/15/14 23:59,123816.21
12/16/14 00:59,119216.66
12/16/14 01:59,114333.18
12/16/14 02:59,111720.33
12/16/14 03:59,110849.16
12/16/14 04:59,111431.12
12/16/14 05:59,117048.74
12/16/14 06:59,127322.07
12/16/14 07:59,136139.94
12/16/14 08:59,138828.42
12/16/14 09:59,144005.81
12/16/14 10:59,148070.55
12/16/14 11:59,147790.57
12/16/14 12:59,143863.25
12/16/14 13:59,142185.85
12/16/14 14:59,141390.6
12/16/14 15:59,145697.89
12/16/14 16:59,152367.1
12/16/14 17:59,162838.18
12/16/14 18:59,170858.55
12/16/14 19:59,165918.66
12/16/14 20:59,157461.56
12/16/14 21:59,148536.63
12/16/14 22:59,139864.94
12/16/14 23:59,133593.18
12/17/14 00:59,121348.8
12/17/14 01:59,116277.91
12/17/14 02:59,116207.65
12/17/14 03:59,118921.38
12/17/14 04:59,119027.42
12/17/14 05:59,124293
12/17/14 06:59,133450.34
12/17/14 07:59,142106.07
12/17/14 08:59,143804.92
12/17/14 09:59,145330.78
12/17/14 10:59,146500.6
12/17/14 11:59,143072.51
12/17/14 12:59,136877.52
12/17/14 13:59,132760.89
12/17/14 14:59,131783.07
12/17/14 15:59,135305.18
12/17/14 16:59,142104.69
12/17/14 17:59,152935.04
12/17/14 18:59,160851.3
12/17/14 19:59,157707.23
12/17/14 20:59,150941.5
12/17/14 21:59,142490.34
12/17/14 22:59,133712.98
12/17/14 23:59,127933.48
12/18/14 00:59,124047.4
12/18/14 01:59,120213.76
12/18/14 02:59,116700.86
12/18/14 03:59,115805.73
12/18/14 04:59,115666.83
12/18/14 05:59,120667.8
12/18/14 06:59,129975.4
12/18/14 07:59,137008.41
12/18/14 08:59,140669.37
12/18/14 09:59,141893.02
12/18/14 10:59,143997.45
12/18/14 11:59,143828.82
12/18/14 12:59,139231.3
12/18/14 13:59,135523.55
12/18/14 14:59,134348.41
12/18/14 15:59,137397.55
12/18/14 16:59,142888.18
12/18/14 17:59,152852.67
12/18/14 18:59,159229.98
12/18/14 19:59,155311.82
12/18/14 20:59,148302.61
12/18/14 21:59,139416.51
12/18/14 22:59,131423.49
12/18/14 23:59,124534.8
12/19/14 00:59,119105.35
12/19/14 01:59,114571.25
12/19/14 02:59,111329.6
12/19/14 03:59,109606.54
12/19/14 04:59,109521.97
12/19/14 05:59,112960.01
12/19/14 06:59,118200.64
12/19/14 07:59,124775.53
12/19/14 08:59,133008.1
12/19/14 09:59,137907.75
12/19/14 10:59,140513.3
12/19/14 11:59,138554.53
12/19/14 12:59,128193.61
12/19/14 13:59,118083.84
12/19/14 14:59,114818.86
12/19/14 15:59,117366.64
12/19/14 16:59,122753.14
12/19/14 17:59,133749.11
12/19/14 18:59,143186.01
12/19/14 19:59,139310.77
12/19/14 20:59,131070.03
