X,Tmax,Tmin,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
9/13/14,35.14285714,19.57142857,22.62207482,21.91599465,21.30768631,20.7733368,20.29689596,19.86703064,20.32215727,23.25088306,26.04673356,28.60874286,30.84438972,32.67293873,34.02835593,34.86169344,35.14285714,33.66666667,32.19047619,30.71428571,29.0952381,27.47619048,25.85714286,25.56022166,25.26330047,24.96637928
9/14/14,36,22.42857143,24.66945808,24.15238678,23.70672543,23.31512221,22.96587007,22.65069608,23.03499673,25.594668,28.03947331,30.28071515,32.23708128,33.83759478,35.02418901,35.75381435,36,34.33333333,32.66666667,31,31,31,31,29.67584579,28.35169159,27.02753738
9/15/14,36.57142857,23.28571429,25.70338318,25.147224,24.66767006,24.24615046,23.87012311,23.53071809,23.83224978,26.34500945,28.74626251,30.94848694,32.87141505,34.44495905,35.61176568,36.3293066,36.57142857,34.71428571,32.85714286,31,29.80952381,28.61904762,27.42857143,26.94180126,26.4550311,25.96826093
9/16/14,36.85714286,22.71428571,25.48149076,24.84686327,24.29941879,23.81807124,23.38856561,23.00081283,23.24565581,25.92796883,28.49260258,30.84564481,32.90093137,34.58320138,35.83085315,36.59819992,36.85714286,34.71428571,32.57142857,30.42857143,29.28571429,28.14285714,27,26.44295524,25.88591049,25.32886573
9/17/14,35.35714286,21.71428571,24.77182097,24.07273929,23.46944255,22.93881791,22.46522469,22.03758455,22.17797855,24.77265093,27.25480863,29.53313518,31.52381287,33.15360636,34.36255691,35.10618827,35.35714286,33.42857143,31.5,29.57142857,28.47619048,27.38095238,26.28571429,25.65861451,25.03151473,24.40441496
9/18/14,33.85714286,20.85714286,23.77731518,23.11166257,22.53697533,22.03135436,21.5799657,21.1722943,21.25216661,23.7314369,26.10446942,28.2835537,30.18814786,31.74785554,32.90502784,33.61689412,33.85714286,32.14285714,30.42857143,28.71428571,27.66666667,26.61904762,25.57142857,25.23652544,24.90162231,24.56671917
9/19/14,32.42857143,22,24.23181604,23.72461024,23.28653576,22.90098825,22.55670925,22.24571213,22.27914618,24.27352158,26.18347032,27.93806694,29.47215491,30.72876627,31.66123706,32.23494023,32.42857143,31.0952381,29.76190476,28.42857143,28.19047619,27.95238095,27.71428571,27.13184112,26.54939652,25.96695192
9/20/14,35.71428571,23.85714286,25.38450733,25.03844109,24.73942002,24.47617057,24.24104132,24.02860027,24.13141427,26.40526391,28.58404477,30.58646791,32.3378242,33.77277163,34.83777323,35.49309447,35.71428571,33.61904762,31.52380952,29.42857143,28.80952381,28.19047619,27.57142857,27.17441077,26.77739297,26.38037517
9/21/14,33.42857143,23.57142857,25.98335736,25.4385086,24.96753528,24.55277514,24.18222897,23.84737176,23.76343052,25.65895845,27.47623495,29.14713907,30.60903668,31.80712829,32.6965032,33.24382304,33.42857143,31.80952381,30.19047619,28.57142857,27.95238095,27.33333333,26.71428571,26.46483304,26.21538036,25.96592768
9/22/14,31.14285714,23.85714286,25.716475,25.29771253,24.93558228,24.61657555,24.33150605,24.07384231,23.97232434,25.37722743,26.72488082,27.96452895,29.04948395,29.93888406,30.59923253,31.0056592,31.14285714,29.42857143,27.71428571,26,25.14285714,24.28571429,23.42857143,22.99444504,22.56031866,22.12619228
9/23/14,29.71428571,18.85714286,21.69206589,21.05548176,20.50476474,20.0194794,19.58571572,19.19357624,18.98877491,21.08811274,23.10302988,24.95728112,26.58070094,27.91185856,28.90038249,29.50886662,29.71428571,28.38095238,27.04761905,25.71428571,24.85714286,24,23.14285714,22.58037065,22.01788416,21.45539767
9/24/14,31.14285714,18.71428571,20.89291118,20.40515198,19.98301566,19.61092025,19.27824929,18.97744311,18.81897401,21.22875625,23.54293908,25.67353795,27.53954814,29.07002449,30.20677875,30.90659186,31.14285714,29.0952381,27.04761905,25,24.19047619,23.38095238,22.57142857,22.19381294,21.81619732,21.43858169
9/25/14,29.28571429,18.57142857,21.06096606,20.50524783,20.0241035,19.59986593,19.22048649,18.87737938,18.62186286,20.70494638,22.70652911,24.55015019,26.16538293,27.49052513,28.4749561,29.08107038,29.28571429,27.52380952,25.76190476,24,23.14285714,22.28571429,21.42857143,21.24253208,21.05649272,20.87045337
9/26/14,30,18.57142857,20.68441402,20.21414063,19.80681333,19.44755347,19.12620451,18.83552361,18.58258777,20.81060812,22.95268466,24.92660057,26.65659334,28.07626268,29.1311191,29.78067525,30,28.0952381,26.19047619,24.28571429,23.38095238,22.47619048,21.57142857,21.46251064,21.35359271,21.24467478
9/27/14,31.57142857,19,21.13575685,20.66181113,20.25114112,19.88882402,19.56466356,19.27138323,19.00360796,21.42268648,23.7867494,25.96621327,27.87702796,29.44550368,30.61115281,31.32902256,31.57142857,30.14285714,28.71428571,27.28571429,26.38095238,25.47619048,24.57142857,24.05686255,23.54229652,23.0277305
9/28/14,28.85714286,20.42857143,22.51316448,22.05192541,21.65210901,21.29926207,20.98349996,20.6977634,20.43683474,22.0256604,23.61588391,25.08260394,26.36898734,27.42518873,28.21028191,28.69384574,28.85714286,27.14285714,25.42857143,23.71428571,22.80952381,21.9047619,21,20.91243463,20.82486927,20.7373039
9/29/14,29.57142857,18.42857143,20.64973853,20.15971239,19.73477712,19.35965068,19.02387192,18.71996436,18.4423988,20.50384913,22.61310269,24.55943804,26.26707766,27.66953727,28.71221428,29.35451369,29.57142857,28.0952381,26.61904762,25.14285714,24.28571429,23.42857143,22.57142857,22.24121504,21.9110015,21.58078797
9/30/14,30.28571429,19.28571429,21.25057443,20.81835109,20.44339567,20.11229286,19.81585084,19.5474956,19.3023625,21.29857441,23.38763464,25.31622982,27.00891427,28.39947103,29.43350222,30.07055706,30.28571429,29.0952381,27.9047619,26.71428571,25.80952381,24.9047619,24,23.3654125,22.730825,22.09623749
10/1/14,32.28571429,19.28571429,21.46164999,20.98437722,20.57018227,20.20432171,19.87668447,19.5800339,19.30901189,21.62205813,24.09905516,26.38685605,28.39553507,30.04613787,31.27378482,32.03022128,32.28571429,30.71428571,29.14285714,27.57142857,26.71428571,25.85714286,25,24.44713535,23.89427071,23.34140606
10/2/14,30.85714286,20.57142857,22.78854142,22.30363489,21.88265464,21.51069204,21.17751342,20.87578914,20.60008916,22.38621628,24.35246311,26.16937879,27.76520464,29.07691384,30.05270073,30.65402682,30.85714286,29.47619048,28.0952381,26.71428571,25.80952381,24.9047619,24,22.90291878,21.80583756,20.70875633
10/3/14,26.28571429,16.42857143,19.61167511,18.91748828,18.31458944,17.78173579,17.30433252,16.87191899,16.47674119,18.13528165,20.02576755,21.77350239,23.30912908,24.57170784,25.51113453,26.09012895,26.28571429,25.23809524,24.19047619,23.14285714,22.47619048,21.80952381,21.14285714,20.60776695,20.07267676,19.53758656
10/4/14,26.42857143,17.28571429,19.00249637,18.62915857,18.30479412,18.01803194,17.76105254,17.52824744,17.31545696,18.83853404,20.59775456,22.22491017,23.65511935,24.83135368,25.70671177,26.24628943,26.42857143,25.71428571,25,24.28571429,22.85714286,21.42857143,20,19.41268369,18.82536738,18.23805107
10/5/14,27.57142857,15.28571429,17.65073477,17.1378865,16.6921459,16.29796543,15.94464403,15.62450108,15.33183679,17.33157555,19.70323119,21.89789733,23.82764384,25.4151547,26.59682567,27.32531266,27.57142857,26.19047619,24.80952381,23.42857143,22.52380952,21.61904762,20.71428571,20.07014203,19.42599835,18.78185466
10/6/14,30.71428571,15.85714286,18.13771098,17.64457083,17.21580076,16.83651999,16.49647731,16.18830983,15.90655049,18.2817809,21.15915325,23.82307971,26.16631718,28.09453269,29.53010102,30.41522973,30.71428571,28.85714286,27,25.14285714,24.14285714,23.14285714,22.14285714,21.46429846,20.78573978,20.1071811
10/7/14,30.71428571,16.71428571,19.42862242,18.84333308,18.3342551,17.88380855,17.47987212,17.1137337,16.77892083,18.95232244,21.67248456,24.19208439,26.40920254,28.23415515,29.59312175,30.43113128,30.71428571,29.33333333,27.95238095,26.57142857,25.19047619,23.80952381,22.42857143,22.18748908,21.94640673,21.70532438
10/8/14,33.42857143,19.42857143,21.46424202,21.02651799,20.64565179,20.30855615,20.00619957,19.73208628,19.48138768,21.61975409,24.34871282,26.87769416,29.10390856,30.93687233,32.30208532,33.14405892,33.42857143,31.57142857,29.71428571,27.85714286,26.14285714,24.42857143,22.71428571,22.48516753,22.25604936,22.02693118
10/9/14,33.28571429,18.85714286,21.797813,21.16724527,20.61838612,20.1324687,19.69653081,19.30124319,18.93966717,21.06698233,23.88854947,26.50463627,28.80840297,30.70576478,32.11923434,32.99108618,33.28571429,31,28.71428571,26.42857143,25.33333333,24.23809524,23.14285714,22.63364115,22.12442517,21.61520918
10/10/14,32.85714286,18,21.10599319,20.44181415,19.86349149,19.35134791,18.89178062,18.4749927,18.09369365,20.22549278,23.14020821,25.8439937,28.22589861,30.18818078,31.6503174,32.55230926,32.85714286,30.47619048,28.0952381,25.71428571,24.85714286,24,23.14285714,22.75226586,22.36167458,21.9710833
10/11/14,33.28571429,18.85714286,21.58049201,20.99973551,20.49387156,20.04577218,19.64358681,19.27877475,18.94497688,20.96978059,23.80948687,26.44499874,28.76764913,30.68167081,32.1081451,32.9882558,33.28571429,31.52380952,29.76190476,28,27,26,25,24.64992973,24.29985947,23.9497892
10/12/14,32,21.42857143,23.59971893,23.13798352,22.73565004,22.37916202,22.05913197,21.76878984,21.50309213,22.94071698,25.02793658,26.96603722,28.67472486,30.08320989,31.13313982,31.78101688,32,29.71428571,27.42857143,25.14285714,24.19047619,23.23809524,22.28571429,21.87168365,21.45765301,21.04362238
10/13/14,26.85714286,17.42857143,20.62959174,19.95068119,19.35890487,18.83441922,18.3634716,17.93613728,17.54501866,18.74531418,20.61280987,22.34775411,23.87792573,25.13962774,26.08033879,26.66089957,26.85714286,25.33333333,23.80952381,22.28571429,21.52380952,20.76190476,20,19.6716484,19.3432968,19.0149452
10/14/14,24.42857143,16.57142857,18.68659361,18.23919358,17.84907938,17.50323232,17.19262221,16.91072804,16.65268667,17.6420614,19.2032386,20.65433716,21.93466313,22.99066533,23.7781752,24.26425418,24.42857143,22.71428571,21,19.28571429,18.47619048,17.66666667,16.85714286,16.55449428,16.2518457,15.94919711
10/15/14,22.42857143,13.14285714,15.64654853,15.11838591,14.65769162,14.24916483,13.88218362,13.54907253,13.24410441,14.37660373,16.22745276,17.94866941,19.46791828,20.72135183,21.65629359,22.23345196,22.42857143,21.42857143,20.42857143,19.42857143,18.52380952,17.61904762,16.71428571,16.10333287,15.49238002,14.88142717
10/16/14,27.57142857,12.14285714,14.27047432,13.82284021,13.43225444,13.08580607,12.77452487,12.49192473,12.2331634,14.14029063,17.2252079,20.09551838,22.63002065,24.7216931,26.28221299,27.24568598,27.57142857,26.14285714,24.71428571,23.28571429,22.04761905,20.80952381,19.57142857,19.26535684,18.95928512,18.65321339
10/17/14,30.42857143,16.42857143,18.34714167,17.94455621,17.59315922,17.28138974,17.001209,16.74680062,16.51382009,18.19338299,21.00141242,23.61543155,25.92453635,27.83075924,29.25322559,30.13158493,30.42857143,28.80952381,27.19047619,25.57142857,24.52380952,23.47619048,22.42857143,21.78487094,21.14117044,20.49746995
10/18/14,32.14285714,17.28571429,19.85376945,19.31631277,18.84703628,18.43057293,18.05622876,17.71626136,17.40488458,19.10794185,22.09716337,24.88128275,27.34161871,29.37329221,30.8896972,31.82619247,32.14285714,30.28571429,28.42857143,26.57142857,25.38095238,24.19047619,23,22.36711469,21.73422939,21.10134408
10/19/14,33.28571429,17.57142857,20.46845877,19.86373207,19.33554417,18.8666791,18.44514666,18.06226049,17.71152567,19.445201,22.6166642,25.57204134,28.18475442,30.34290166,31.95405021,32.94919501,33.28571429,31.28571429,29.28571429,27.28571429,25.47619048,23.66666667,21.85714286,21.36459217,20.87204148,20.37949079
10/20/14,32.57142857,16.42857143,19.8869401,19.16690632,18.537799,17.97920713,17.47690413,17.02057694,16.60251048,18.29838723,21.56637465,24.61327235,27.30796636,29.53449872,31.19705739,32.22409921,32.57142857,30.42857143,28.28571429,26.14285714,24.47619048,22.80952381,21.14285714,20.69531443,20.24777171,19.80022899
10/21/14,30.14285714,16,19.35268628,18.65644684,18.04793134,17.5074871,17.02140531,16.57974216,16.17505498,17.58992031,20.4617881,23.14075238,25.5109893,27.47002266,28.93315451,29.83712696,30.14285714,28.07142857,26,23.92857143,22.69047619,21.45238095,20.21428571,19.62264475,19.03100378,18.43936281
10/22/14,27.71428571,14.64285714,17.84772184,17.18387423,16.60348261,16.08788757,15.62406311,15.20255482,14.81628287,16.06776068,18.73013845,21.21497488,23.41433485,25.23268364,26.5910367,27.43039053,27.71428571,25.71428571,23.71428571,21.71428571,20.9047619,20.0952381,19.28571429,18.5335566,17.78139892,17.02924124
10/23/14,27.57142857,13.28571429,16.27708356,15.65902331,15.11849081,14.63818629,14.20602361,13.81322521,13.45321481,14.79430825,17.71280749,20.43810519,22.8512674,24.84698198,26.33815451,27.25970914,27.57142857,25.69047619,23.80952381,21.92857143,20.71428571,19.5,18.28571429,17.77936964,17.27302499,16.76668034
10/24/14,27.42857143,13.42857143,16.2603357,15.67671688,15.16614479,14.71235145,14.30396293,13.93271389,13.59240883,14.85933513,17.72805378,20.40826538,22.78245839,24.7465384,26.21439204,27.12166254,27.42857143,25.66666667,23.9047619,22.14285714,20.52380952,18.9047619,17.28571429,17.05124298,16.81677168,16.58230038
10/25/14,28.85714286,13.57142857,16.34782907,15.77704051,15.27753725,14.83347439,14.43376545,14.07034921,13.73718018,15.08162133,18.22313443,21.15975075,23.76211922,25.91561157,27.52537151,28.52049286,28.85714286,26.85714286,24.85714286,22.85714286,21.80952381,20.76190476,19.71428571,19.23446923,18.75465275,18.27483626
10/26/14,30,15.14285714,17.79501978,17.25111353,16.77498865,16.35160805,15.97044263,15.62383193,15.30602825,16.56028098,19.62275342,22.48698481,25.0262293,27.12812212,28.69965186,29.67127636,30,28,26,24,22.71428571,21.42857143,20.14285714,19.66684147,19.1908258,18.71481012
10/27/14,28.71428571,15.28571429,18.23879445,17.63465122,17.10563502,16.63511094,16.21142247,15.82608395,15.47272551,16.52136132,19.29749643,21.89528841,24.19925282,26.1069673,27.53362471,28.41580322,28.71428571,26.57142857,24.42857143,22.28571429,20.85714286,19.42857143,18,17.71068164,17.42136328,17.13204492
10/28/14,27.28571429,13.71428571,16.84272657,16.20425186,15.64500519,15.14747671,14.6993879,14.29179513,13.91798158,14.91721884,17.73106264,20.36552391,22.70295202,24.63896133,26.08709292,26.98267564,27.28571429,25.47619048,23.66666667,21.85714286,20.76190476,19.66666667,18.57142857,18.093517,17.61560543,17.13769385
10/29/14,27.42857143,14,16.65978228,16.11825112,15.64377733,15.22156856,14.84124446,14.49523969,14.1778699,15.14502208,17.93729073,20.55292608,22.87458645,24.79811836,26.23722903,27.12735759,27.42857143,25.47619048,23.52380952,21.57142857,20.19047619,18.80952381,17.42857143,16.9091785,16.38978556,15.87039263
10/30/14,26.28571429,12.14285714,15.3509997,14.69936613,14.12825624,13.61994002,13.1619668,12.74525724,12.3629863,13.30128354,16.25049844,19.01460379,21.46903607,23.50318707,25.02538842,25.96704261,26.28571429,24.42857143,22.57142857,20.71428571,19.38095238,18.04761905,16.71428571,16.18083301,15.64738031,15.11392761
10/31/14,25.57142857,11.57142857,14.58047491,13.97071037,13.4361408,12.96023986,12.53139398,12.14112951,11.78307384,12.67130541,15.59901276,18.34440195,20.78319641,22.80499832,24.31828602,25.25455695,25.57142857,23.71428571,21.85714286,20,18.80952381,17.61904762,16.42857143,15.9215278,15.41448418,14.90744055
11/1/14,24,11.57142857,14.40039692,13.82844932,13.32688981,12.88027656,12.4777506,12.11138451,11.77521378,12.50643226,15.11282137,17.55818469,19.73133246,21.53345249,22.88260305,23.71743877,24,22.38095238,20.76190476,19.14285714,18.0952381,17.04761905,16,15.57346857,15.14693714,14.72040571
11/2/14,24.85714286,11.85714286,14.29387428,13.80235299,13.37120038,12.98719642,12.64103823,12.32593069,12.03675893,12.79201362,15.52581786,18.09206884,20.37356248,22.26609994,23.68324651,24.56027923,24.85714286,22.9047619,20.95238095,19,18.19047619,17.38095238,16.57142857,16.12899953,15.68657049,15.24414146
11/3/14,24.57142857,12.28571429,14.80171242,14.29534771,13.85105123,13.45525487,13.09840435,12.7735172,12.47533521,13.12867512,15.71937826,18.15257102,20.31663706,22.11230551,23.45720475,24.28964105,24.57142857,22.95238095,21.33333333,19.71428571,18.71428571,17.71428571,16.71428571,16.38613153,16.05797734,15.72982315
11/4/14,23.85714286,13.14285714,15.40166896,14.94807857,14.54997846,14.1952597,13.87538987,13.58412997,13.31677967,13.84283962,16.10832019,18.23717387,20.13131863,21.70348611,22.88124231,23.61032483,23.85714286,21.71428571,19.57142857,17.42857143,16.57142857,15.71428571,14.85714286,14.57861347,14.30008409,14.02155471
11/5/14,16.28571429,11,13.74302533,13.19341255,12.71090677,12.28088941,11.89305294,11.53985642,11.21561622,11.32808774,12.4487298,13.50233601,14.44015375,15.21878817,15.80221019,16.1634236,16.28571429,15.04761905,13.80952381,12.57142857,12.0952381,11.61904762,11.14285714,10.92985534,10.71685353,10.50385173
11/6/14,17,8.571428571,10.29084992,9.947081986,9.645207418,9.376115769,9.133379111,8.912292396,8.70930793,9.067295803,10.85901146,12.54442168,14.04520439,15.29161726,16.22573869,16.80415946,17,15.76190476,14.52380952,13.28571429,12.71428571,12.14285714,11.57142857,11.35379481,11.13616105,10.91852728
11/7/14,18.42857143,9.142857143,10.70089352,10.39005856,10.11703217,9.873606043,9.653985111,9.4539254,9.270225547,9.659297469,11.63839687,13.50103434,15.16028426,16.53871269,17.57199111,18.21189842,18.42857143,17.76190476,17.0952381,16.42857143,16.14285714,15.85714286,15.57142857,15.06463369,14.5578388,14.05104392
11/8/14,21.71428571,12.57142857,13.54424904,13.35057667,13.18041796,13.02867653,12.89175207,12.76700664,12.65244951,13.05076418,15.00445667,16.84412719,18.48356102,19.84592735,20.86737997,21.50004927,21.71428571,20.66666667,19.61904762,18.57142857,17.76190476,16.95238095,16.14285714,15.7406501,15.33844305,14.936236
11/9/14,19,12.71428571,14.53402895,14.17250128,13.85478609,13.57140297,13.31565042,13.0826158,12.86859035,13.02395546,14.37054493,15.63919237,16.77019638,17.71033297,18.41536016,18.85210003,19,17.42857143,15.85714286,14.28571429,13.95238095,13.61904762,13.28571429,13.09524228,12.90477027,12.71429826
11/10/14,16,10.71428571,12.52382625,12.16506101,11.84969508,11.56835261,11.31440197,11.08297941,10.87041164,10.95813429,12.09333956,13.16338111,14.11769682,14.91119292,15.50637473,15.87511844,16,15.23809524,14.47619048,13.71428571,13.33333333,12.95238095,12.57142857,12.19238373,11.81333889,11.43429404
11/11/14,19.14285714,9.714285714,11.0552492,10.78992059,10.55663146,10.34847107,10.16054851,9.989274969,9.83193901,10.12002476,12.14999691,14.06440847,15.77243152,17.19303013,18.258805,18.91919119,19.14285714,18.04761905,16.95238095,15.85714286,15.33333333,14.80952381,14.28571429,14.01634363,13.74697297,13.47760231
11/12/14,20.71428571,11.85714286,13.20823166,12.94142854,12.70678675,12.49738009,12.30830383,12.1359574,11.97761938,12.21112661,14.12271394,15.92638219,17.53621474,18.87552822,19.88052527,20.50333346,20.71428571,19.61904762,18.52380952,17.42857143,16.61904762,15.80952381,15,14.58665656,14.17331313,13.75996969
11/13/14,23,11.42857143,13.34662626,12.96859905,12.63606239,12.33923452,12.07118466,11.82682253,11.60229935,11.85595648,14.35933266,16.72255219,18.83259978,20.58856743,21.9064802,22.72331206,23,21.42857143,19.85714286,18.28571429,17.57142857,16.85714286,16.14285714,15.58027159,15.01768604,14.45510049
11/14/14,24.71428571,11.57142857,13.89251494,13.43592762,13.03419203,12.67553124,12.35159615,12.05625205,11.78485877,12.01750813,14.86753792,17.55932536,19.96364089,21.96505614,23.46748551,24.39879913,24.71428571,23.0952381,21.47619048,19.85714286,19,18.14285714,17.28571429,17.00008626,16.71445823,16.42883021
11/15/14,21,14.14285714,16.14320218,15.7504453,15.40479401,15.09614946,14.81734827,14.56312465,14.32949424,14.35533955,15.84574562,17.25408455,18.51248441,19.56029924,20.34703181,20.83476719,21,19.47619048,17.95238095,16.42857143,15.57142857,14.71428571,13.85714286,13.5429725,13.22880214,12.91463179
11/16/14,19,10.14285714,12.60046143,12.11880943,11.69483119,11.31618009,10.97409365,10.66212782,10.37540494,10.39152337,12.32099185,14.14509375,15.77558872,17.13360209,18.15344039,18.78576926,19,17.61904762,16.23809524,14.85714286,14.0952381,13.33333333,12.57142857,12.15378042,11.73613226,11.31848411
11/17/14,20.57142857,8.714285714,10.90083595,10.47307618,10.09645581,9.760042609,9.456073822,9.178838207,8.924011319,9.013176272,11.6019079,14.05043386,16.23986839,18.06390564,19.43398127,20.28357261,20.57142857,19,17.42857143,15.85714286,15.0952381,14.33333333,13.57142857,13.04178106,12.51213355,11.98248604
11/18/14,22.28571429,9.142857143,11.45283852,11.00172597,10.60446099,10.24954841,9.928821541,9.636269495,9.367339406,9.437079604,12.31275269,15.03395437,17.46807843,19.49650815,21.02039662,21.9654836,22.28571429,20.33333333,18.38095238,16.42857143,15.95238095,15.47619048,15,14.47047963,13.94095926,13.41143889
11/19/14,25.28571429,10.57142857,12.88191852,12.43148188,12.03473056,11.68021958,11.35981386,11.06752335,10.79880949,10.86003493,14.08638113,17.14082947,19.87400295,22.15223641,23.86411343,24.9259151,25.28571429,23.38095238,21.47619048,19.57142857,18.66666667,17.76190476,16.85714286,16.35390678,15.85067071,15.34743464
11/20/14,26.57142857,12.28571429,14.84419856,14.34625151,13.90756436,13.51552049,13.1611476,12.8378366,12.54057829,12.52703568,15.66591489,18.63890798,21.30011286,23.51892871,25.18646533,26.22088698,26.57142857,24.57142857,22.57142857,20.57142857,19.9047619,19.23809524,18.57142857,18.0993667,17.62730484,17.15524297
11/21/14,26.42857143,14.28571429,16.6831811,16.21733575,15.80684979,15.43995229,15.10826836,14.80562665,14.52734823,14.45843656,17.13189045,19.66518771,21.93357907,23.82536025,25.24737267,26.129591,26.42857143,25.14285714,23.85714286,22.57142857,21.28571429,20,18.71428571,18.25527611,17.7962665,17.33725689
11/22/14,25,14.42857143,16.87824728,16.4030162,15.98418034,15.60976362,15.2712413,14.96232923,14.67826152,14.55132029,16.88339508,19.09418042,21.07444446,22.72634507,23.96826414,24.73884015,25,23.85714286,22.71428571,21.57142857,21,20.42857143,19.85714286,19.48897609,19.12080932,18.75264256
11/23/14,23.42857143,16.85714286,18.38447579,18.08863665,17.82785632,17.59469888,17.38386892,17.19146145,17.01451405,16.91665611,18.3691118,19.74661916,20.98089513,22.01075661,22.78515336,23.26569851,23.42857143,22,20.57142857,19.14285714,19,18.85714286,18.71428571,18.21841667,17.72254763,17.22667859
11/24/14,20.14285714,14.85714286,16.73080955,16.36843394,16.04894491,15.76325712,15.50489776,15.26909189,15.05221608,14.89182474,16.0622884,17.17282273,18.16820323,18.99893175,19.62369793,20.01143349,20.14285714,19.0952381,18.04761905,17,16.33333333,15.66666667,15,14.97215223,14.94430446,14.91645668
11/25/14,20.85714286,13.42857143,14.88860891,14.60664424,14.35800648,14.13564366,13.93452947,13.75095481,13.58210428,13.45924318,15.10720467,16.67143257,18.07390003,19.24464916,20.12528065,20.67186682,20.85714286,19.61904762,18.38095238,17.14285714,16.66666667,16.19047619,15.71428571,15.28710353,14.85992135,14.43273916
11/26/14,21.57142857,12.14285714,14.00555698,13.64633962,13.32952684,13.04615592,12.78983606,12.55584965,12.34061483,12.15946084,14.2547842,16.24444303,18.02889018,19.5188457,20.6397637,21.33556212,21.57142857,20.0952381,18.61904762,17.14285714,16.42857143,15.71428571,15,14.58545798,14.17091597,13.75637395
11/27/14,20.85714286,11.14285714,13.34183194,12.91834649,12.54479166,12.21062546,11.90832803,11.63234659,11.378464,11.14340209,13.30010551,15.35435176,17.19727149,18.73638972,19.89447579,20.61341866,20.85714286,19.5952381,18.33333333,17.07142857,16.52380952,15.97619048,15.42857143,15.11954283,14.81051424,14.50148564
11/28/14,20.14285714,12.57142857,14.19245705,13.88068797,13.60563462,13.35955326,13.13691797,12.93364705,12.74663986,12.57348556,14.238688,15.84303621,17.28275533,18.48539789,19.39044627,19.95235792,20.14285714,19.0952381,18.04761905,17,16.61904762,16.23809524,15.85714286,15.6882698,15.51939674,15.35052368
11/29/14,19.42857143,14,15.18165063,14.95467651,14.75440197,14.57520149,14.41305922,14.26500801,14.1287933,14.00266179,15.18558571,16.33812345,17.37268361,18.23706411,18.88764983,19.29161336,19.42857143,19.19047619,18.95238095,18.71428571,17.76190476,16.80952381,15.85714286,15.51386481,15.17058677,14.82730873
11/30/14,17,13.14285714,14.48403069,14.22673168,13.99966655,13.79647131,13.61260135,13.44469788,13.29020816,13.14714662,13.97851281,14.79896467,15.53563172,16.15124494,16.61465959,16.90243086,17,16.23809524,15.47619048,14.71428571,14.04761905,13.38095238,12.71428571,12.51909706,12.32390841,12.12871976
12/1/14,15.71428571,10.42857143,11.9335311,11.64515106,11.39062168,11.16282435,10.95667384,10.76841077,10.59517731,10.43475015,11.56483222,12.69119222,13.7027923,14.54832418,15.18490255,15.58024023,15.71428571,14.9047619,14.0952381,13.28571429,13.47619048,13.66666667,13.85714286,13.27199075,12.68683865,12.10168654
12/2/14,16,10.42857143,11.51653444,11.30829484,11.1244744,10.9599425,10.81103288,10.67503442,10.54988576,10.4339829,11.61723335,12.80654051,13.87494316,14.76811987,15.44065833,15.85836427,16,14.95238095,13.9047619,12.85714286,12.57142857,12.28571429,12,11.7621371,11.52427421,11.28641131
12/3/14,17.85714286,9.714285714,11.04854842,10.79344203,10.56822204,10.36661451,10.18413477,10.01746572,9.864084691,9.722028422,11.43892029,13.18002701,14.74451155,16.05264415,17.03775937,17.64965345,17.85714286,16.52380952,15.19047619,13.85714286,13.23809524,12.61904762,12,11.74244408,11.48488817,11.22733225
12/4/14,17.28571429,9.142857143,10.96977634,10.62083507,10.31273597,10.03691222,9.787238348,9.559182546,9.349297697,9.154900638,10.85540562,12.59927167,14.16659823,15.47733265,16.46452801,17.07776238,17.28571429,15.66666667,14.04761905,12.42857143,11.80952381,11.19047619,10.57142857,10.44918497,10.32694136,10.20469776
12/5/14,15.57142857,8.142857143,10.08245416,9.712353342,9.385533887,9.092924367,8.828036707,8.586069751,8.36337082,8.157096306,9.694674639,11.28796679,12.7202789,13.91829914,14.82070777,15.38131567,15.57142857,14.33333333,13.0952381,11.85714286,11.04761905,10.23809524,9.428571429,9.22623097,9.023890512,8.821550053
12/6/14,15.42857143,6.714285714,8.619209594,8.256060913,7.935345816,7.648177098,7.388196752,7.150698872,6.932102612,6.729619881,8.522983596,10.39470523,12.07766854,13.48555907,14.54617009,15.20510586,15.42857143,14.23809524,13.04761905,11.85714286,10.85714286,9.857142857,8.857142857,8.717902041,8.578661225,8.439420409
12/7/14,12.85714286,6.428571429,8.300179593,7.943693061,7.628829508,7.346877532,7.091603344,6.858392052,6.643731483,6.444886637,7.754692604,9.137330104,10.38077917,11.42114568,12.20497084,12.69197812,12.85714286,11.85714286,10.85714286,9.857142857,9.333333333,8.80952381,8.285714286,7.889127605,7.492540924,7.095954243
12/8/14,13,5,6.699367563,6.375952567,6.090271804,5.834432893,5.602786802,5.391150751,5.196340931,5.015877722,6.640720767,8.363512574,9.913163098,11.20990202,12.18697797,12.79409468,13,11.88095238,10.76190476,9.642857143,9.119047619,8.595238095,8.071428571,7.782177084,7.492925596,7.203674109
